SK_ID_CURR,max_entry_payment_day
419145,-567.0
419146,-1280.0
419147,-553.0
419148,-512.0
419149,-523.0
419150,-507.0
419151,-502.0
419152,-528.0
419153,-771.0
419154,-500.0
419155,-1637.0
419156,-507.0
419157,-500.0
419159,-509.0
419160,-502.0
419162,-511.0
419164,-513.0
419165,-511.0
419166,-524.0
419167,-594.0
419169,-810.0
419170,-698.0
419171,-615.0
419173,-1715.0
419174,-508.0
419175,-508.0
419176,-720.0
419178,-551.0
419179,-518.0
419180,-554.0
419181,-849.0
419182,-535.0
419183,-637.0
419184,-538.0
419185,-1643.0
419187,-517.0
419188,-614.0
419189,-504.0
419191,-500.0
419193,-516.0
419194,-518.0
419195,-504.0
419196,-524.0
419197,-519.0
419198,-517.0
419199,-1124.0
419200,-1553.0
419201,-2610.0
419202,-1453.0
419203,-1052.0
419206,-503.0
419207,-1491.0
419208,-2121.0
419209,-526.0
419210,-520.0
419211,-1082.0
419212,-504.0
419213,-525.0
419215,-1139.0
419216,-508.0
419217,-511.0
419218,-504.0
419220,-532.0
419222,-544.0
419223,-509.0
419224,-502.0
419225,-500.0
419226,-505.0
419227,-503.0
419228,-1415.0
419230,-532.0
419231,-504.0
419232,-515.0
419233,-515.0
419235,-510.0
419236,-745.0
419237,-1608.0
419238,-503.0
419239,-504.0
419241,-880.0
419242,-515.0
419243,-500.0
419244,-557.0
419245,-785.0
419246,-511.0
419247,-512.0
419248,-510.0
419249,-1067.0
419250,-2430.0
419251,-694.0
419252,-510.0
419253,-1189.0
419255,-503.0
419256,-2392.0
419257,-985.0
419258,-660.0
419259,-509.0
419260,-523.0
419263,-506.0
419264,-1729.0
419265,-512.0
419266,-581.0
419267,-511.0
419268,-528.0
419271,-512.0
419272,-526.0
419273,-1771.0
419274,-2118.0
419275,-522.0
419276,-914.0
419277,-504.0
419278,-533.0
419279,-513.0
419280,-508.0
419281,-500.0
419282,-505.0
419283,-501.0
419285,-1870.0
419286,-511.0
419289,-682.0
419290,-524.0
419291,-1378.0
419292,-544.0
419293,-519.0
419294,-864.0
419295,-1995.0
419296,-514.0
419297,-510.0
419298,-500.0
419299,-526.0
419300,-1893.0
419301,-539.0
419304,-506.0
419306,-517.0
419307,-517.0
419308,-685.0
419309,-518.0
419310,-505.0
419311,-765.0
419312,-506.0
419313,-517.0
419314,-515.0
419316,-523.0
419317,-968.0
419318,-537.0
419319,-505.0
419320,-525.0
419321,-601.0
419322,-2805.0
419323,-510.0
419324,-523.0
419325,-1746.0
419326,-509.0
419327,-1836.0
419328,-510.0
419329,-515.0
419330,-1164.0
419331,-511.0
419332,-527.0
419334,-501.0
419335,-1361.0
419336,-2220.0
419337,-518.0
419338,-553.0
419339,-1754.0
419340,-2625.0
419343,-515.0
419344,-2279.0
419345,-1980.0
419346,-597.0
419347,-939.0
419349,-547.0
419350,-533.0
419351,-522.0
419352,-504.0
419353,-506.0
419354,-999.0
419355,-502.0
419356,-583.0
419357,-504.0
419358,-524.0
419359,-512.0
419360,-503.0
419361,-514.0
419362,-2214.0
419363,-528.0
419364,-512.0
419365,-1881.0
419366,-510.0
419367,-946.0
419369,-523.0
419370,-1191.0
419371,-523.0
419372,-552.0
419373,-512.0
419374,-1066.0
419375,-2305.0
419376,-702.0
419377,-508.0
419378,-521.0
419380,-1247.0
419381,-1823.0
419383,-510.0
419384,-822.0
419385,-500.0
419386,-505.0
419387,-1668.0
419388,-513.0
419389,-535.0
419390,-505.0
419391,-506.0
419392,-1035.0
419394,-513.0
419396,-2039.0
419397,-501.0
419398,-518.0
419399,-1131.0
419400,-2084.0
419402,-518.0
419405,-603.0
419406,-521.0
419407,-544.0
419408,-518.0
419409,-513.0
419410,-501.0
419411,-1587.0
419412,-1778.0
419413,-740.0
419414,-1265.0
419415,-560.0
419417,-524.0
419418,-2024.0
419419,-702.0
419421,-2205.0
419422,-528.0
419424,-521.0
419425,-1993.0
419427,-546.0
419428,-1174.0
419429,-515.0
419430,-1933.0
419431,-797.0
419432,-510.0
419433,-514.0
419434,-522.0
419435,-1632.0
419436,-1242.0
419437,-516.0
419438,-500.0
419439,-510.0
419442,-1950.0
419444,-632.0
419445,-1072.0
419446,-800.0
419447,-532.0
419448,-502.0
419449,-1446.0
419450,-2033.0
419451,-508.0
419452,-741.0
419453,-510.0
419454,-517.0
419455,-516.0
419456,-939.0
419457,-504.0
419458,-532.0
419459,-511.0
419461,-1969.0
419462,-501.0
419463,-523.0
419464,-1236.0
419465,-767.0
419466,-552.0
419468,-2091.0
419469,-618.0
419470,-699.0
419471,-507.0
419472,-1707.0
419473,-514.0
419474,-1920.0
419475,-581.0
419476,-507.0
419477,-1809.0
419479,-502.0
419480,-1912.0
419481,-522.0
419482,-525.0
419483,-519.0
419484,-726.0
419485,-519.0
419487,-508.0
419489,-517.0
419490,-506.0
419491,-517.0
419492,-520.0
419493,-717.0
419494,-756.0
419495,-561.0
419496,-517.0
419497,-500.0
419500,-524.0
419501,-513.0
419502,-500.0
419503,-534.0
419504,-520.0
419505,-520.0
419506,-514.0
419507,-922.0
419508,-519.0
419511,-1035.0
419512,-508.0
419513,-539.0
419514,-530.0
419515,-508.0
419516,-945.0
419517,-1325.0
419518,-506.0
419519,-1514.0
419520,-513.0
419522,-530.0
419523,-1994.0
419524,-518.0
419527,-520.0
419529,-514.0
419531,-512.0
419532,-518.0
419533,-967.0
419534,-512.0
419536,-520.0
419537,-508.0
419538,-509.0
419539,-517.0
419540,-504.0
419542,-700.0
419543,-508.0
419544,-501.0
419545,-694.0
419546,-1102.0
419547,-2032.0
419548,-523.0
419549,-515.0
419550,-1648.0
419551,-1476.0
419552,-514.0
419553,-527.0
419554,-523.0
419555,-509.0
419556,-517.0
419558,-501.0
419559,-516.0
419561,-1712.0
419562,-526.0
419563,-765.0
419565,-510.0
419566,-526.0
419567,-511.0
419569,-509.0
419570,-533.0
419571,-522.0
419572,-2341.0
419574,-1058.0
419576,-523.0
419577,-528.0
419578,-509.0
419579,-2111.0
419580,-518.0
419581,-515.0
419583,-513.0
419585,-528.0
419586,-1751.0
419587,-1493.0
419588,-936.0
419589,-511.0
419590,-504.0
419591,-857.0
419592,-513.0
419593,-2297.0
419596,-1028.0
419597,-558.0
419598,-519.0
419599,-518.0
419600,-1498.0
419601,-928.0
419602,-1105.0
419603,-526.0
419606,-500.0
419607,-509.0
419608,-1732.0
419609,-522.0
419610,-516.0
419612,-754.0
419613,-621.0
419614,-686.0
419616,-500.0
419617,-1318.0
419619,-542.0
419620,-2159.0
419621,-917.0
419623,-521.0
419624,-519.0
419625,-520.0
419626,-504.0
419627,-501.0
419628,-2615.0
419629,-531.0
419630,-524.0
419631,-2011.0
419632,-519.0
419633,-614.0
419634,-505.0
419638,-500.0
419639,-510.0
419640,-518.0
419642,-617.0
419643,-529.0
419644,-519.0
419645,-1437.0
419646,-2268.0
419647,-524.0
419648,-528.0
419649,-502.0
419650,-562.0
419651,-592.0
419652,-527.0
419653,-501.0
419654,-2099.0
419655,-780.0
419657,-794.0
419658,-507.0
419659,-518.0
419660,-526.0
419662,-506.0
419663,-514.0
419664,-555.0
419665,-503.0
419666,-631.0
419667,-584.0
419668,-565.0
419669,-523.0
419670,-1678.0
419672,-2847.0
419673,-525.0
419674,-501.0
419675,-885.0
419676,-517.0
419677,-519.0
419678,-882.0
419679,-717.0
419680,-509.0
419681,-822.0
419682,-516.0
419683,-512.0
419684,-507.0
419685,-509.0
419686,-1033.0
419687,-660.0
419689,-522.0
419690,-2482.0
419691,-521.0
419692,-519.0
419693,-502.0
419694,-503.0
419695,-587.0
419696,-1970.0
419697,-510.0
419699,-1204.0
419701,-509.0
419702,-924.0
419703,-515.0
419704,-641.0
419705,-502.0
419706,-2206.0
419707,-855.0
419708,-519.0
419710,-518.0
419711,-2200.0
419713,-1053.0
419714,-2640.0
419715,-1263.0
419716,-516.0
419717,-530.0
419718,-1663.0
419719,-511.0
419720,-809.0
419721,-505.0
419722,-904.0
419724,-2297.0
419725,-1025.0
419726,-518.0
419727,-1350.0
419728,-522.0
419729,-780.0
419732,-1867.0
419733,-1070.0
419734,-514.0
419735,-2037.0
419736,-526.0
419739,-516.0
419740,-518.0
419741,-636.0
419742,-525.0
419743,-504.0
419746,-842.0
419747,-511.0
419748,-2101.0
419749,-949.0
419750,-506.0
419751,-506.0
419752,-511.0
419753,-504.0
419755,-505.0
419756,-755.0
419757,-721.0
419759,-506.0
419761,-1347.0
419762,-1430.0
419763,-515.0
419765,-505.0
419766,-525.0
419767,-515.0
419768,-766.0
419769,-519.0
419770,-519.0
419771,-507.0
419772,-1967.0
419773,-694.0
419774,-512.0
419775,-519.0
419776,-957.0
419777,-527.0
419778,-1415.0
419779,-529.0
419780,-515.0
419781,-504.0
419782,-504.0
419783,-503.0
419785,-1613.0
419786,-521.0
419787,-610.0
419788,-528.0
419789,-500.0
419790,-530.0
419791,-507.0
419792,-524.0
419793,-515.0
419794,-532.0
419795,-507.0
419796,-644.0
419798,-536.0
419799,-517.0
419800,-1951.0
419801,-508.0
419802,-511.0
419804,-515.0
419806,-502.0
419807,-501.0
419809,-525.0
419810,-760.0
419811,-510.0
419812,-506.0
419814,-501.0
419815,-529.0
419816,-512.0
419817,-508.0
419818,-526.0
419819,-1484.0
419820,-500.0
419821,-519.0
419822,-2430.0
419823,-1926.0
419824,-1137.0
419825,-506.0
419826,-511.0
419828,-511.0
419829,-554.0
419830,-513.0
419832,-528.0
419833,-1553.0
419835,-509.0
419836,-551.0
419837,-504.0
419838,-1916.0
419839,-507.0
419840,-502.0
419841,-1102.0
419842,-522.0
419843,-511.0
419844,-1434.0
419847,-1488.0
419848,-610.0
419849,-1750.0
419850,-878.0
419851,-2788.0
419853,-1441.0
419855,-703.0
419856,-510.0
419857,-524.0
419858,-512.0
419860,-514.0
419861,-2903.0
419862,-521.0
419864,-962.0
419868,-518.0
419869,-513.0
419870,-518.0
419871,-589.0
419872,-523.0
419873,-510.0
419876,-2337.0
419877,-2062.0
419878,-516.0
419880,-833.0
419881,-521.0
419882,-516.0
419883,-598.0
419884,-523.0
419885,-520.0
419886,-1184.0
419887,-525.0
419888,-531.0
419889,-519.0
419890,-506.0
419891,-697.0
419892,-584.0
419893,-673.0
419894,-505.0
419896,-510.0
419897,-501.0
419898,-503.0
419899,-534.0
419900,-523.0
419902,-514.0
419903,-508.0
419904,-637.0
419905,-1051.0
419908,-508.0
419909,-993.0
419910,-502.0
419911,-528.0
419912,-526.0
419913,-938.0
419915,-999.0
419916,-501.0
419917,-521.0
419918,-813.0
419919,-537.0
419920,-521.0
419921,-506.0
419922,-504.0
419925,-520.0
419926,-508.0
419927,-900.0
419928,-1271.0
419929,-719.0
419931,-978.0
419932,-526.0
419933,-564.0
419934,-508.0
419935,-504.0
419936,-518.0
419937,-873.0
419938,-703.0
419939,-1183.0
419940,-523.0
419941,-517.0
419943,-1445.0
419944,-509.0
419945,-529.0
419946,-519.0
419947,-2796.0
419948,-2380.0
419949,-2015.0
419950,-510.0
419951,-502.0
419952,-726.0
419953,-1609.0
419955,-1231.0
419956,-516.0
419959,-730.0
419960,-868.0
419961,-513.0
419962,-1208.0
419963,-653.0
419964,-1614.0
419965,-529.0
419966,-515.0
419967,-522.0
419968,-600.0
419969,-510.0
419970,-532.0
419971,-511.0
419972,-1511.0
419974,-529.0
419975,-511.0
419977,-517.0
419978,-2156.0
419979,-504.0
419980,-517.0
419982,-502.0
419983,-514.0
419984,-888.0
419985,-519.0
419986,-637.0
419987,-501.0
419988,-1134.0
419990,-508.0
419991,-2337.0
419992,-500.0
419993,-513.0
419994,-1549.0
419995,-544.0
419996,-514.0
419997,-1550.0
419998,-1195.0
419999,-512.0
420000,-618.0
420001,-501.0
420002,-511.0
420003,-514.0
420004,-2642.0
420006,-1793.0
420007,-577.0
420008,-538.0
420009,-531.0
420010,-501.0
420011,-2519.0
420012,-548.0
420014,-515.0
420015,-518.0
420016,-515.0
420017,-884.0
420018,-626.0
420019,-521.0
420020,-523.0
420021,-718.0
420023,-539.0
420024,-870.0
420026,-504.0
420027,-1468.0
420028,-1154.0
420029,-606.0
420031,-817.0
420032,-523.0
420033,-541.0
420034,-506.0
420035,-505.0
420036,-524.0
420037,-528.0
420038,-504.0
420039,-513.0
420040,-512.0
420041,-1717.0
420042,-512.0
420043,-513.0
420044,-547.0
420045,-676.0
420047,-525.0
420048,-2291.0
420049,-969.0
420050,-1567.0
420051,-503.0
420052,-979.0
420053,-520.0
420055,-519.0
420056,-1642.0
420057,-528.0
420058,-521.0
420059,-684.0
420060,-508.0
420061,-526.0
420062,-1617.0
420063,-529.0
420064,-535.0
420065,-505.0
420066,-500.0
420067,-523.0
420068,-520.0
420069,-1720.0
420070,-663.0
420072,-1843.0
420073,-511.0
420074,-528.0
420075,-671.0
420076,-1213.0
420077,-2350.0
420078,-890.0
420080,-2211.0
420083,-519.0
420084,-522.0
420085,-530.0
420086,-526.0
420088,-2418.0
420089,-2545.0
420090,-527.0
420091,-530.0
420092,-515.0
420093,-528.0
420094,-514.0
420096,-522.0
420097,-979.0
420099,-921.0
420100,-1497.0
420101,-1476.0
420102,-1045.0
420103,-1766.0
420104,-528.0
420105,-1518.0
420107,-510.0
420108,-511.0
420111,-1122.0
420113,-528.0
420114,-527.0
420115,-1878.0
420117,-840.0
420118,-1614.0
420119,-520.0
420120,-523.0
420122,-513.0
420123,-530.0
420124,-507.0
420125,-518.0
420126,-527.0
420127,-634.0
420128,-814.0
420129,-571.0
420130,-2044.0
420132,-520.0
420133,-506.0
420134,-506.0
420135,-515.0
420136,-1409.0
420137,-515.0
420138,-823.0
420139,-512.0
420140,-2877.0
420141,-512.0
420142,-1913.0
420143,-519.0
420144,-519.0
420146,-500.0
420148,-1241.0
420149,-932.0
420150,-528.0
420151,-507.0
420152,-513.0
420155,-516.0
420156,-547.0
420158,-546.0
420160,-517.0
420162,-518.0
420163,-522.0
420164,-508.0
420165,-521.0
420166,-511.0
420167,-520.0
420169,-521.0
420170,-1703.0
420171,-524.0
420173,-505.0
420176,-1295.0
420177,-508.0
420178,-515.0
420179,-1318.0
420180,-945.0
420181,-1046.0
420182,-679.0
420183,-2338.0
420184,-504.0
420185,-603.0
420186,-515.0
420187,-532.0
420188,-690.0
420189,-500.0
420190,-524.0
420191,-526.0
420193,-515.0
420194,-1912.0
420195,-507.0
420196,-504.0
420197,-1037.0
420199,-757.0
420200,-673.0
420201,-522.0
420202,-551.0
420203,-528.0
420204,-509.0
420205,-520.0
420206,-1406.0
420207,-505.0
420208,-865.0
420209,-516.0
420210,-1818.0
420211,-1415.0
420212,-748.0
420213,-519.0
420214,-784.0
420215,-524.0
420216,-1915.0
420217,-512.0
420218,-503.0
420219,-890.0
420220,-1926.0
420221,-578.0
420222,-523.0
420223,-502.0
420225,-2354.0
420226,-522.0
420227,-611.0
420228,-790.0
420229,-501.0
420231,-1152.0
420232,-632.0
420233,-522.0
420234,-2059.0
420235,-503.0
420236,-518.0
420238,-897.0
420239,-524.0
420240,-1407.0
420241,-1821.0
420242,-1554.0
420244,-521.0
420245,-505.0
420246,-501.0
420247,-505.0
420248,-509.0
420249,-511.0
420250,-528.0
420251,-529.0
420252,-520.0
420253,-511.0
420254,-506.0
420255,-521.0
420256,-525.0
420257,-517.0
420258,-511.0
420260,-502.0
420261,-524.0
420262,-825.0
420263,-525.0
420265,-510.0
420266,-525.0
420267,-746.0
420268,-1405.0
420269,-680.0
420271,-928.0
420272,-500.0
420273,-1245.0
420274,-513.0
420275,-525.0
420276,-1457.0
420277,-515.0
420279,-509.0
420280,-518.0
420281,-506.0
420282,-517.0
420283,-509.0
420284,-529.0
420285,-511.0
420286,-509.0
420287,-730.0
420288,-511.0
420289,-543.0
420290,-520.0
420292,-504.0
420293,-503.0
420294,-512.0
420295,-502.0
420296,-1876.0
420297,-509.0
420298,-512.0
420299,-547.0
420300,-511.0
420301,-510.0
420302,-501.0
420303,-520.0
420304,-509.0
420305,-869.0
420306,-530.0
420307,-1685.0
420309,-502.0
420310,-552.0
420311,-526.0
420312,-505.0
420313,-527.0
420314,-502.0
420316,-558.0
420317,-530.0
420318,-570.0
420319,-1612.0
420320,-500.0
420321,-519.0
420322,-1292.0
420323,-510.0
420324,-2081.0
420325,-1565.0
420326,-518.0
420327,-899.0
420328,-565.0
420329,-508.0
420330,-1500.0
420332,-1992.0
420333,-1362.0
420334,-513.0
420335,-508.0
420336,-2067.0
420337,-1979.0
420338,-802.0
420339,-509.0
420342,-521.0
420343,-512.0
420344,-526.0
420345,-516.0
420346,-502.0
420347,-510.0
420348,-501.0
420349,-530.0
420350,-556.0
420351,-1178.0
420352,-1320.0
420353,-509.0
420354,-748.0
420355,-507.0
420356,-511.0
420357,-514.0
420358,-504.0
420359,-506.0
420360,-644.0
420361,-510.0
420362,-1261.0
420363,-1344.0
420365,-541.0
420366,-529.0
420367,-735.0
420369,-513.0
420370,-2060.0
420371,-1961.0
420373,-513.0
420374,-2610.0
420375,-502.0
420376,-555.0
420377,-500.0
420378,-529.0
420379,-1267.0
420380,-506.0
420382,-1001.0
420383,-503.0
420384,-1051.0
420386,-583.0
420387,-832.0
420388,-527.0
420389,-717.0
420390,-510.0
420391,-605.0
420392,-731.0
420393,-523.0
420394,-689.0
420396,-629.0
420397,-1195.0
420398,-510.0
420399,-1945.0
420400,-515.0
420401,-511.0
420402,-514.0
420403,-503.0
420405,-519.0
420406,-637.0
420407,-1570.0
420408,-523.0
420409,-1804.0
420410,-502.0
420411,-504.0
420412,-531.0
420413,-505.0
420414,-508.0
420415,-510.0
420416,-501.0
420417,-586.0
420418,-521.0
420419,-515.0
420420,-502.0
420421,-623.0
420422,-502.0
420423,-1449.0
420424,-588.0
420426,-517.0
420427,-743.0
420429,-518.0
420430,-500.0
420431,-1342.0
420432,-520.0
420433,-504.0
420434,-515.0
420436,-521.0
420437,-513.0
420438,-551.0
420439,-2315.0
420440,-524.0
420441,-527.0
420442,-2632.0
420443,-506.0
420444,-512.0
420445,-1279.0
420446,-530.0
420447,-1295.0
420448,-506.0
420449,-1860.0
420450,-525.0
420451,-959.0
420452,-517.0
420453,-939.0
420454,-522.0
420455,-518.0
420456,-504.0
420457,-512.0
420458,-519.0
420459,-518.0
420460,-519.0
420461,-508.0
420462,-513.0
420463,-715.0
420464,-1226.0
420466,-2391.0
420469,-504.0
420471,-998.0
420472,-525.0
420473,-1626.0
420474,-624.0
420475,-520.0
420476,-519.0
420478,-699.0
420479,-503.0
420480,-514.0
420481,-525.0
420482,-506.0
420483,-525.0
420484,-503.0
420485,-638.0
420486,-518.0
420487,-845.0
420488,-528.0
420490,-502.0
420491,-714.0
420492,-2834.0
420493,-509.0
420494,-502.0
420495,-508.0
420496,-520.0
420497,-617.0
420498,-510.0
420499,-1382.0
420500,-523.0
420501,-1590.0
420502,-2451.0
420503,-1247.0
420504,-778.0
420505,-1692.0
420506,-519.0
420507,-515.0
420508,-526.0
420509,-510.0
420510,-508.0
420511,-575.0
420512,-514.0
420515,-1253.0
420516,-523.0
420517,-503.0
420518,-514.0
420519,-840.0
420520,-520.0
420521,-516.0
420522,-507.0
420524,-531.0
420526,-514.0
420528,-674.0
420529,-524.0
420530,-984.0
420531,-2828.0
420532,-530.0
420533,-2450.0
420534,-523.0
420535,-528.0
420536,-625.0
420537,-2655.0
420538,-519.0
420539,-510.0
420540,-838.0
420542,-1291.0
420543,-508.0
420544,-524.0
420545,-500.0
420546,-550.0
420547,-1583.0
420548,-2206.0
420549,-535.0
420550,-2606.0
420551,-2249.0
420556,-509.0
420558,-525.0
420559,-671.0
420562,-505.0
420564,-520.0
420565,-508.0
420566,-1847.0
420567,-783.0
420568,-517.0
420569,-509.0
420570,-503.0
420571,-1412.0
420572,-519.0
420574,-513.0
420575,-1351.0
420576,-686.0
420577,-1241.0
420578,-501.0
420579,-1167.0
420580,-509.0
420581,-505.0
420582,-522.0
420583,-511.0
420584,-516.0
420586,-583.0
420587,-520.0
420588,-529.0
420589,-742.0
420591,-537.0
420592,-840.0
420593,-713.0
420594,-504.0
420595,-502.0
420596,-507.0
420597,-533.0
420598,-521.0
420599,-542.0
420600,-503.0
420601,-502.0
420602,-1260.0
420604,-509.0
420605,-2207.0
420606,-767.0
420609,-502.0
420610,-506.0
420611,-511.0
420612,-663.0
420614,-524.0
420615,-1609.0
420616,-505.0
420617,-507.0
420618,-509.0
420619,-514.0
420620,-1742.0
420621,-510.0
420622,-537.0
420623,-2435.0
420624,-521.0
420626,-530.0
420627,-506.0
420628,-517.0
420629,-504.0
420630,-529.0
420631,-528.0
420634,-2304.0
420635,-513.0
420636,-542.0
420637,-539.0
420641,-503.0
420642,-505.0
420643,-504.0
420644,-2105.0
420645,-521.0
420646,-538.0
420647,-518.0
420649,-1127.0
420650,-528.0
420651,-502.0
420652,-505.0
420653,-502.0
420654,-1420.0
420655,-531.0
420656,-515.0
420657,-502.0
420658,-977.0
420660,-525.0
420662,-530.0
420663,-2813.0
420664,-1847.0
420665,-505.0
420666,-653.0
420667,-504.0
420668,-754.0
420669,-933.0
420670,-508.0
420673,-517.0
420674,-786.0
420675,-516.0
420676,-528.0
420677,-502.0
420678,-1267.0
420679,-1946.0
420681,-510.0
420683,-511.0
420684,-508.0
420685,-785.0
420686,-513.0
420687,-737.0
420688,-500.0
420689,-2510.0
420690,-918.0
420691,-510.0
420692,-510.0
420693,-509.0
420694,-526.0
420696,-519.0
420697,-1497.0
420698,-508.0
420700,-1404.0
420701,-523.0
420702,-506.0
420703,-504.0
420704,-517.0
420705,-526.0
420706,-2889.0
420707,-503.0
420708,-530.0
420709,-504.0
420711,-846.0
420712,-521.0
420713,-1055.0
420715,-512.0
420716,-510.0
420718,-1888.0
420719,-530.0
420720,-508.0
420721,-512.0
420723,-513.0
420725,-751.0
420726,-525.0
420728,-2388.0
420729,-531.0
420730,-526.0
420731,-511.0
420733,-509.0
420734,-1533.0
420735,-1127.0
420736,-515.0
420738,-519.0
420739,-517.0
420740,-944.0
420741,-520.0
420742,-770.0
420744,-656.0
420745,-526.0
420746,-504.0
420747,-506.0
420748,-667.0
420749,-694.0
420750,-526.0
420751,-511.0
420753,-511.0
420754,-611.0
420756,-581.0
420757,-503.0
420758,-516.0
420759,-651.0
420760,-513.0
420761,-506.0
420762,-509.0
420763,-1775.0
420764,-1046.0
420765,-506.0
420768,-514.0
420769,-1116.0
420770,-1890.0
420771,-1112.0
420772,-529.0
420773,-1414.0
420775,-1668.0
420776,-742.0
420777,-517.0
420778,-505.0
420779,-765.0
420780,-508.0
420781,-512.0
420784,-503.0
420785,-1168.0
420786,-519.0
420787,-543.0
420788,-515.0
420789,-511.0
420790,-509.0
420791,-528.0
420792,-522.0
420794,-1159.0
420795,-2609.0
420796,-502.0
420797,-519.0
420798,-640.0
420799,-524.0
420800,-542.0
420802,-1270.0
420803,-526.0
420804,-522.0
420805,-505.0
420807,-530.0
420808,-527.0
420809,-531.0
420810,-531.0
420811,-529.0
420813,-1997.0
420814,-517.0
420815,-523.0
420816,-517.0
420817,-502.0
420818,-769.0
420819,-539.0
420820,-1574.0
420821,-874.0
420822,-529.0
420823,-511.0
420824,-596.0
420825,-517.0
420826,-910.0
420827,-502.0
420828,-503.0
420829,-514.0
420830,-511.0
420831,-564.0
420832,-1116.0
420833,-1008.0
420835,-1275.0
420836,-1045.0
420837,-1349.0
420838,-512.0
420839,-531.0
420841,-516.0
420842,-504.0
420843,-542.0
420844,-518.0
420845,-1003.0
420846,-522.0
420847,-517.0
420848,-520.0
420849,-518.0
420850,-1273.0
420851,-514.0
420852,-506.0
420853,-506.0
420854,-514.0
420855,-631.0
420856,-530.0
420857,-586.0
420859,-522.0
420860,-537.0
420861,-533.0
420862,-509.0
420863,-520.0
420864,-514.0
420865,-508.0
420867,-1285.0
420868,-520.0
420869,-518.0
420870,-508.0
420873,-807.0
420874,-1801.0
420875,-1399.0
420876,-521.0
420877,-521.0
420878,-508.0
420879,-532.0
420880,-620.0
420881,-500.0
420882,-513.0
420883,-502.0
420884,-2506.0
420886,-509.0
420887,-512.0
420888,-526.0
420889,-520.0
420891,-1440.0
420892,-2279.0
420894,-524.0
420896,-515.0
420897,-527.0
420898,-516.0
420899,-512.0
420901,-871.0
420902,-2479.0
420903,-1557.0
420904,-521.0
420905,-2248.0
420906,-501.0
420908,-515.0
420909,-521.0
420910,-510.0
420912,-515.0
420913,-518.0
420914,-507.0
420915,-811.0
420916,-504.0
420918,-736.0
420919,-533.0
420921,-513.0
420922,-543.0
420923,-718.0
420925,-2004.0
420926,-789.0
420927,-700.0
420928,-527.0
420929,-746.0
420930,-512.0
420931,-2244.0
420932,-559.0
420933,-1012.0
420936,-523.0
420937,-617.0
420939,-503.0
420940,-2387.0
420941,-1140.0
420942,-501.0
420943,-1660.0
420945,-508.0
420946,-503.0
420947,-520.0
420948,-2489.0
420949,-723.0
420951,-530.0
420952,-516.0
420953,-1078.0
420954,-501.0
420955,-523.0
420956,-526.0
420957,-665.0
420958,-694.0
420959,-518.0
420960,-507.0
420961,-505.0
420962,-504.0
420963,-520.0
420965,-506.0
420966,-518.0
420967,-582.0
420968,-595.0
420970,-504.0
420971,-754.0
420972,-515.0
420973,-1698.0
420974,-2176.0
420975,-1232.0
420976,-513.0
420977,-501.0
420979,-514.0
420980,-522.0
420981,-500.0
420982,-526.0
420983,-523.0
420984,-526.0
420985,-1463.0
420986,-523.0
420987,-517.0
420988,-674.0
420989,-513.0
420990,-596.0
420991,-525.0
420992,-506.0
420993,-1286.0
420994,-515.0
420995,-924.0
420996,-529.0
420997,-752.0
420998,-1037.0
420999,-529.0
421000,-874.0
421001,-1279.0
421002,-507.0
421003,-505.0
421004,-1230.0
421005,-509.0
421006,-1874.0
421007,-572.0
421009,-535.0
421010,-520.0
421012,-542.0
421013,-501.0
421014,-518.0
421015,-505.0
421016,-518.0
421017,-2319.0
421018,-524.0
421019,-506.0
421020,-706.0
421021,-503.0
421022,-530.0
421023,-527.0
421024,-896.0
421025,-505.0
421026,-542.0
421027,-512.0
421028,-509.0
421029,-1220.0
421030,-518.0
421031,-807.0
421032,-500.0
421033,-509.0
421034,-505.0
421035,-526.0
421036,-546.0
421038,-528.0
421039,-543.0
421040,-1699.0
421041,-766.0
421042,-644.0
421044,-1463.0
421045,-799.0
421046,-501.0
421047,-519.0
421048,-525.0
421049,-510.0
421051,-525.0
421052,-504.0
421053,-521.0
421055,-512.0
421056,-506.0
421057,-1130.0
421058,-510.0
421060,-502.0
421061,-519.0
421062,-1857.0
421063,-533.0
421065,-2417.0
421067,-655.0
421068,-2239.0
421069,-730.0
421070,-1540.0
421071,-504.0
421072,-504.0
421073,-518.0
421075,-571.0
421076,-1343.0
421077,-1275.0
421078,-558.0
421079,-920.0
421080,-983.0
421083,-1330.0
421085,-1165.0
421086,-740.0
421088,-525.0
421089,-516.0
421090,-509.0
421093,-547.0
421094,-524.0
421095,-517.0
421096,-523.0
421097,-677.0
421098,-503.0
421099,-501.0
421102,-528.0
421103,-1299.0
421104,-1025.0
421105,-502.0
421106,-812.0
421107,-1289.0
421109,-504.0
421110,-524.0
421111,-562.0
421113,-516.0
421114,-737.0
421116,-747.0
421117,-534.0
421119,-503.0
421120,-507.0
421121,-740.0
421123,-513.0
421125,-581.0
421126,-514.0
421127,-545.0
421128,-1291.0
421129,-518.0
421130,-533.0
421131,-535.0
421132,-504.0
421133,-527.0
421135,-637.0
421137,-523.0
421138,-512.0
421139,-517.0
421140,-2197.0
421141,-1248.0
421143,-2588.0
421144,-515.0
421148,-522.0
421150,-503.0
421151,-506.0
421152,-525.0
421153,-521.0
421154,-2305.0
421155,-2660.0
421159,-2869.0
421160,-770.0
421161,-554.0
421162,-510.0
421163,-651.0
421164,-1091.0
421166,-1339.0
